ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45658,0.204861111,45658,0.854166667,9966394,กรมทางหลวง,ทางหลวง,3086,ทุ่งมะสังข์ - ปลักประดู่,20.12,กาญจนบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.24274465,99.50418679,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.208333333,45659,0.271527778,9966686,กรมทางหลวง,ทางหลวง,7,,100.2,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.11360463,100.9858494,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45658,0.208333333,45670,0.768055556,9971222,กรมทางหลวง,ทางหลวง,404,ตรัง - บ้านนา,21.68,ตรัง,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,7.367961744,99.67699952,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2025,45658,0.215277778,45658,0.701388889,9966177,กรมทางหลวง,ทางหลวง,1101,ทุ่งโฮ้ง - ป่าแดง,2.55,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,18.14582756,100.1924251,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45658,0.21875,45659,0.072222222,9966552,กรมทางหลวง,ทางหลวง,7,,147,ระยอง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,12.72764689,101.0142784,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.229166667,45658,0.653472222,9966143,กรมทางหลวง,ทางหลวง,24,,245.6,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.6229568,103.89752,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45658,0.229166667,45680,0.384722222,9974952,กรมทางหลวง,ทางหลวง,1132,วังประจบ - ลานทอง,10.7,ตาก,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.83515678,99.37884808,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.236111111,45658,0.81875,9966256,กรมทางหลวง,ทางหลวง,3208,เขาวัง - น้ำพุ,2.31,ราชบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.52424411,99.77163302,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.236111111,45658,0.852083333,9966393,กรมทางหลวง,ทางหลวง,3508,,1.75,ปทุมธานี,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,13.9642089,100.6052394,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45658,0.239583333,45695,0.505555556,9985809,กรมทางหลวง,ทางหลวง,121,ต้นเปา - ดอนแก้ว,20.5,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.81514137,99.05443403,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.243055556,45695,0.513888889,9985834,กรมทางหลวง,ทางหลวง,32,ไชโย - สิงห์ใต้,82.7,สิงห์บุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.86335527,100.4407745,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.270833333,45659,0.609027778,9966912,กรมทางหลวง,ทางหลวง,232,,9.65,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.0925754,103.6797179,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45658,0.284722222,45658,0.838888889,9966370,กรมทางหลวง,ทางหลวง,309,วังน้อย - บ้านสร้าง,5.68,อยุธยา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,14.27330054,100.6837669,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2025,45658,0.291666667,45658,0.844444444,9966374,กรมทางหลวง,ทางหลวง,3344,อุดมสุข - สมุทรปราการ,14.7,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.63689127,100.6322148,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.291666667,45660,0.6625,9967721,กรมทางหลวง,ทางหลวง,226,บ้านพม่า - ห้วยทับทัน,203.65,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.93909975,103.7859243,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.302083333,45663,0.400694444,9969622,กรมทางหลวง,ทางหลวง,3350,ท่าช้าง - สระบัวก่ำ,14,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.87650059,99.96402567,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.303472222,45665,0.706944444,9970179,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E002S014|I,แจ้งวัฒนะ-พญาไท,10,กรุงเทพมหานคร,,ทางตรง,,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,13.77605613,100.5327601,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45658,0.305555556,45659,0.583333333,9995814,กรมทางหลวงชนบท,ทางหลวงชนบท,พท.4007,แยกทางหลวงหมายเลข 4047 (กม.ที่ 0+900) - บ้านทะเลน้อย,13.15,พัทลุง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ใช้โทรศัพท์เคลื่อนที่ขณะขับรถ,,แจ่มใส,7.73548,100.138395,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.3125,45658,0.629861111,9966122,กรมทางหลวง,ทางหลวง,12,เข็กน้อย - แยกอาเซียน,331.4,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ไม่ให้สัญญาณชะลอ/เลี้ยว,ชนท้าย,แจ่มใส,16.76882914,101.0294098,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2025,45658,0.3125,45659,0.3875,9966726,กรมทางหลวง,ทางหลวง,1072,,94.92,กำแพงเพชร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,16.10460047,99.34670253,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2025,45658,0.3125,45659,0.803472222,9967057,กรมทางหลวง,ทางหลวง,107,เชียงใหม่ - ขี้เหล็กหลวง,26.05,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนท้าย,แจ่มใส,18.99940847,98.94541383,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2025,45658,0.3125,45659,0.236805556,9995810,กรมทางหลวงชนบท,ทางหลวงชนบท,มค.3056,แยกทางหลวงหมายเลข 219 (กม.ที่ 37+275) - บ้านหัวสระ,5.6,มหาสารคาม,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,หลับใน,,แจ่มใส,15.80235,103.083802,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.315972222,45659,0.71875,9995837,กรมทางหลวงชนบท,ทางหลวงชนบท,นบ.1002,แยกทางหลวงหมายเลข 9 (กม.ที่ 42+500) - บ้านหนองเพรางาย,4.3,ชลบุรี,รถปิคอัพโดยสาร,ทางตรง+ไม่มีความลาดชัน,เมาสุรา,,แจ่มใส,13.434643,101.238825,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2025,45658,0.336805556,45659,0.652083333,9966973,กรมทางหลวง,ทางหลวง,202,ยโสธร - สะพานคลองลำเซ,270.53,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.79649824,104.2099347,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.344444444,45671,0.45625,9971406,กรมทางหลวง,ทางหลวง,4,นาโหนด - ห้วยทราย,1189.75,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.408357776,100.0864202,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
2025,45658,0.347222222,45659,0.459027778,9966791,กรมทางหลวง,ทางหลวง,2287,ดงหลวง - สานแว้,0.3,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.83664614,104.535473,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,3,5
2025,45658,0.347222222,45679,0.490277778,9974651,กรมทางหลวง,ทางหลวง,2196,ทุ่งสมอ - แคมป์สน,50.7,เพชรบูรณ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.75685475,101.018398,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.350694444,45659,0.186111111,9966590,กรมทางหลวง,ทางหลวง,4034,ปากน้ำกระบี่ - เขาทอง,4.485,กระบี่,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,8.084802061,98.88688937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45658,0.354166667,45658,0.95,9966515,กรมทางหลวง,ทางหลวง,2023,ศรีธาตุ - วังสามหมอ,56.7,อุดรธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.94594853,103.3937059,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.354166667,45659,0.246527778,9966665,กรมทางหลวง,ทางหลวง,402,หมากปรก - เมืองภูเก็ต,38.45,,รถจักรยานยนต์,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.980855195,98.36395849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.375,45659,0.241666667,9966658,กรมทางหลวง,ทางหลวง,305,วัดนาบุญ - คลอง14,32.71,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนท้าย,แจ่มใส,14.08065938,100.9038159,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4
2025,45658,0.388194444,45660,0.298611111,9967421,กรมทางหลวง,ทางหลวง,35,สะพานข้ามแม่น้ำท่าจีนฝั่งตะวันตก - นาโคก,44.3,สมุทรสาคร,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,13.50841643,100.1328117,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.395833333,45661,0.611111111,9968466,กรมทางหลวง,ทางหลวง,1260,ศรีบุญเรือง - โรงพยาบาลสันทราย,5.075,เชียงใหม่,รถจักรยานยนต์,,เมาสุรา,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.92104143,98.9929238,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45658,0.409722222,45658,0.817361111,9966255,กรมทางหลวง,ทางหลวง,3087,ราชบุรี - แก้มอ้น,5.95,ราชบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.56528985,99.77211719,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.416666667,45658,0.644444444,9966129,กรมทางหลวง,ทางหลวง,219,,88.35,,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.37719354,103.2632942,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
2025,45658,0.416666667,45659,0.210416667,9995822,กรมทางหลวงชนบท,ทางหลวงชนบท,สก.2009,แยกทางหลวงหมายเลข 33 (กม.ที่ 247+000) - บ้านโคกข้าวเหนียว,10.8,สระแก้ว,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.760409,102.023388,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.420138889,45659,0.198611111,9995819,กรมทางหลวงชนบท,ทางหลวงชนบท,ปจ.4019,แยกทางหลวงหมายเลข 3452 (กม.ที่ 8+050) - บ้านขอนขว้าง,3.2,ปราจีนบุรี,รถจักรยานยนต์,ทางสามแยก (T),ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,14.099944,101.440564,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.425,45658,0.918055556,9966476,กรมทางหลวง,ทางหลวง,222,ท่ากกแดง - บึงกาฬ,98.5,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,18.14631183,103.7408321,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
2025,45658,0.427777778,45658,0.839583333,9966372,กรมทางหลวง,ทางหลวง,35,,1.87,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.68034403,100.4715247,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.430555556,45695,0.5125,9985828,กรมทางหลวง,ทางหลวง,1095,ห้วยซลอบ - แม่ฮ่องสอน,188.605,แม่ฮ่องสอน,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,เมาสุรา,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,19.42369797,97.97723964,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.4375,45659,0.925,9967187,กรมทางหลวง,ทางหลวง,41,,16.01,,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,10.37304717,99.12676462,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
